#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 03 13 06 00 285  3.7  4.8 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 03 13 07 00 309  7.1  8.6 99.00 99.00 99.00 999 9999.0   8.3 999.0 999.0 99.0 99.00
2024 03 13 08 00 151  1.1  1.4 99.00 99.00 99.00 999 9999.0   7.1 999.0 999.0 99.0 99.00
2024 03 13 09 00 113  0.8  1.2 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 03 13 10 00  78  1.2  1.9 99.00 99.00 99.00 999 9999.0   6.0 999.0 999.0 99.0 99.00
2024 03 13 11 00 102  0.9  1.3 99.00 99.00 99.00 999 9999.0   5.7 999.0 999.0 99.0 99.00
2024 03 13 12 00  86  1.6  2.0 99.00 99.00 99.00 999 9999.0   5.5 999.0 999.0 99.0 99.00
2024 03 13 13 00  82  2.6  3.1 99.00 99.00 99.00 999 9999.0   5.1 999.0 999.0 99.0 99.00
2024 03 13 14 00  90  2.3  2.7 99.00 99.00 99.00 999 9999.0   5.1 999.0 999.0 99.0 99.00
2024 03 13 15 00  77  1.9  2.6 99.00 99.00 99.00 999 9999.0   5.2 999.0 999.0 99.0 99.00
2024 03 13 16 00  96  3.0  3.8 99.00 99.00 99.00 999 9999.0   5.5 999.0 999.0 99.0 99.00
2024 03 13 17 00  82  1.6  2.2 99.00 99.00 99.00 999 9999.0   6.5 999.0 999.0 99.0 99.00
2024 03 13 18 00  69  2.4  2.8 99.00 99.00 99.00 999 9999.0   7.8 999.0 999.0 99.0 99.00
2024 03 13 19 00 231  1.9  2.1 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 03 13 20 00 235  2.5  2.8 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 03 13 21 00 267  3.5  4.1 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 13 22 00 278  2.7  3.6 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 03 13 23 00 296  3.1  3.8 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 14 00 00 335  3.3  3.8 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 14 01 00 336  4.2  4.6 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 14 02 00 346  4.5  5.7 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 14 03 00  35  2.3  2.9 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 14 04 00 349  3.9  4.8 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 14 05 00  66  2.2  2.4 99.00 99.00 99.00 999 9999.0   8.1 999.0 999.0 99.0 99.00
2024 03 14 06 00  45  0.9  1.2 99.00 99.00 99.00 999 9999.0   7.0 999.0 999.0 99.0 99.00
2024 03 14 07 00  70  1.4  1.7 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 03 14 08 00  75  2.4  2.9 99.00 99.00 99.00 999 9999.0   6.2 999.0 999.0 99.0 99.00
2024 03 14 09 00  84  2.9  3.5 99.00 99.00 99.00 999 9999.0   5.5 999.0 999.0 99.0 99.00
2024 03 14 10 00  76  3.4  4.1 99.00 99.00 99.00 999 9999.0   5.3 999.0 999.0 99.0 99.00
2024 03 14 11 00  84  2.6  3.0 99.00 99.00 99.00 999 9999.0   4.8 999.0 999.0 99.0 99.00
2024 03 14 12 00  87  2.6  3.1 99.00 99.00 99.00 999 9999.0   4.6 999.0 999.0 99.0 99.00
2024 03 14 13 00  76  3.3  3.7 99.00 99.00 99.00 999 9999.0   4.4 999.0 999.0 99.0 99.00
2024 03 14 14 00  79  3.4  4.2 99.00 99.00 99.00 999 9999.0   4.1 999.0 999.0 99.0 99.00
2024 03 14 15 00  78  4.0  4.7 99.00 99.00 99.00 999 9999.0   4.2 999.0 999.0 99.0 99.00
2024 03 14 16 00  63  3.1  4.1 99.00 99.00 99.00 999 9999.0   5.6 999.0 999.0 99.0 99.00
2024 03 14 17 00  55  3.8  4.3 99.00 99.00 99.00 999 9999.0   7.4 999.0 999.0 99.0 99.00
2024 03 14 18 00  57  4.2  5.3 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 03 14 19 00  59  2.5  3.4 99.00 99.00 99.00 999 9999.0  11.5 999.0 999.0 99.0 99.00
2024 03 14 20 00 355  6.3  7.2 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 03 14 21 00 351  7.4  8.3 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 03 14 22 00 347  7.7  8.6 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 14 23 00 341  8.7 10.0 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 03 15 00 00 343  7.1  7.6 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 03 15 01 00 351  6.2  6.6 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 03 15 02 00   1  3.6  4.1 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
2024 03 15 03 00 335  1.5  1.9 99.00 99.00 99.00 999 9999.0  11.8 999.0 999.0 99.0 99.00
2024 03 15 04 00  29  0.9  1.0 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 03 15 05 00  54  1.4  1.8 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 03 15 06 00  60  3.2  3.8 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 03 15 07 00  58  2.6  3.3 99.00 99.00 99.00 999 9999.0  11.3 999.0 999.0 99.0 99.00
2024 03 15 08 00 354  1.6  1.9 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 03 15 09 00  62  1.5  2.1 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 03 15 10 00  43  1.5  2.4 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 03 15 11 00 100  1.0  2.6 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 03 15 12 00  71  2.5  4.1 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 03 15 13 00  69  1.7  2.4 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 15 14 00  83  3.1  4.7 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 03 15 15 00  82  4.4  6.1 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 03 15 16 00  60  2.0  2.9 99.00 99.00 99.00 999 9999.0  12.5 999.0 999.0 99.0 99.00
2024 03 15 17 00  84  5.9  8.0 99.00 99.00 99.00 999 9999.0  14.1 999.0 999.0 99.0 99.00
2024 03 15 18 00  82  6.6 11.0 99.00 99.00 99.00 999 9999.0  16.3 999.0 999.0 99.0 99.00
2024 03 15 19 00  87  6.5  8.9 99.00 99.00 99.00 999 9999.0  17.8 999.0 999.0 99.0 99.00
2024 03 15 20 00  72  6.6  9.8 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2024 03 15 21 00  63  6.1  8.6 99.00 99.00 99.00 999 9999.0  20.1 999.0 999.0 99.0 99.00
2024 03 15 22 00  64  6.1  8.3 99.00 99.00 99.00 999 9999.0  21.1 999.0 999.0 99.0 99.00
2024 03 15 23 00  85  4.9  6.4 99.00 99.00 99.00 999 9999.0  21.5 999.0 999.0 99.0 99.00
2024 03 16 00 00  70  5.9  7.4 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2024 03 16 01 00  65  5.1  6.5 99.00 99.00 99.00 999 9999.0  21.7 999.0 999.0 99.0 99.00
2024 03 16 02 00  74  2.5  3.8 99.00 99.00 99.00 999 9999.0  20.4 999.0 999.0 99.0 99.00
2024 03 16 03 00  63  1.9  2.5 99.00 99.00 99.00 999 9999.0  18.5 999.0 999.0 99.0 99.00
2024 03 16 04 00  83  4.5  6.0 99.00 99.00 99.00 999 9999.0  17.9 999.0 999.0 99.0 99.00
2024 03 16 05 00  86  7.9 10.2 99.00 99.00 99.00 999 9999.0  17.9 999.0 999.0 99.0 99.00
2024 03 16 06 00  83  5.7  7.9 99.00 99.00 99.00 999 9999.0  17.5 999.0 999.0 99.0 99.00
2024 03 16 07 00  83  6.2  8.8 99.00 99.00 99.00 999 9999.0  17.0 999.0 999.0 99.0 99.00
2024 03 16 08 00  73  7.7  9.5 99.00 99.00 99.00 999 9999.0  16.5 999.0 999.0 99.0 99.00
2024 03 16 09 00  87  6.2  8.3 99.00 99.00 99.00 999 9999.0  15.8 999.0 999.0 99.0 99.00
2024 03 16 10 00  83  6.1  7.9 99.00 99.00 99.00 999 9999.0  15.4 999.0 999.0 99.0 99.00
2024 03 16 11 00  91  6.7  9.2 99.00 99.00 99.00 999 9999.0  14.9 999.0 999.0 99.0 99.00
2024 03 16 12 00  85  7.1  9.9 99.00 99.00 99.00 999 9999.0  14.4 999.0 999.0 99.0 99.00
2024 03 16 13 00  78  6.9  8.6 99.00 99.00 99.00 999 9999.0  14.1 999.0 999.0 99.0 99.00
2024 03 16 14 00  78  4.8  6.6 99.00 99.00 99.00 999 9999.0  13.7 999.0 999.0 99.0 99.00
2024 03 16 15 00  83  5.5  8.3 99.00 99.00 99.00 999 9999.0  13.8 999.0 999.0 99.0 99.00
2024 03 16 16 00  80  6.3  7.5 99.00 99.00 99.00 999 9999.0  14.8 999.0 999.0 99.0 99.00
2024 03 16 17 00  77  4.8  6.7 99.00 99.00 99.00 999 9999.0  16.8 999.0 999.0 99.0 99.00
2024 03 16 18 00  95  4.3  5.3 99.00 99.00 99.00 999 9999.0  18.8 999.0 999.0 99.0 99.00
2024 03 16 19 00 191  4.2  6.0 99.00 99.00 99.00 999 9999.0  21.3 999.0 999.0 99.0 99.00
2024 03 16 20 00 226  3.1  3.8 99.00 99.00 99.00 999 9999.0  19.6 999.0 999.0 99.0 99.00
2024 03 16 21 00 222  3.7  4.2 99.00 99.00 99.00 999 9999.0  16.9 999.0 999.0 99.0 99.00
2024 03 16 22 00 190  5.8  7.4 99.00 99.00 99.00 999 9999.0  15.7 999.0 999.0 99.0 99.00
2024 03 16 23 00 189  5.5  6.4 99.00 99.00 99.00 999 9999.0  15.3 999.0 999.0 99.0 99.00
2024 03 17 00 00 189  4.1  4.9 99.00 99.00 99.00 999 9999.0  14.7 999.0 999.0 99.0 99.00
2024 03 17 01 00 190  3.9  4.6 99.00 99.00 99.00 999 9999.0  14.1 999.0 999.0 99.0 99.00
2024 03 17 02 00 198  3.4  4.2 99.00 99.00 99.00 999 9999.0  13.3 999.0 999.0 99.0 99.00
2024 03 17 03 00 110  1.1  1.3 99.00 99.00 99.00 999 9999.0  13.2 999.0 999.0 99.0 99.00
2024 03 17 04 00  81  1.7  1.8 99.00 99.00 99.00 999 9999.0  12.0 999.0 999.0 99.0 99.00
2024 03 17 05 00  53  2.9  3.0 99.00 99.00 99.00 999 9999.0  10.5 999.0 999.0 99.0 99.00
2024 03 17 06 00  60  1.5  1.8 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 17 07 00  77  0.8  0.9 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 17 08 00  87  1.5  1.7 99.00 99.00 99.00 999 9999.0   7.1 999.0 999.0 99.0 99.00
2024 03 17 09 00 128  0.6  0.9 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 03 17 10 00  74  1.3  1.7 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 03 17 11 00 220  4.6  5.3 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 03 17 12 00 184  1.8  2.7 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 17 13 00 270  0.7  1.0 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 17 14 00   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 03 17 15 00 103  1.6  2.0 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 17 16 00 155  0.4  0.6 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 03 17 17 00  96  1.8  2.4 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 03 17 18 00 295  2.6  2.9 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 03 17 19 00 309  4.1  4.4 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 17 20 00 323  4.8  5.6 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 03 17 21 00 337  7.2  8.3 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 03 17 22 00 345  8.3  9.4 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 03 17 23 00 341  8.5  9.4 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 03 18 00 00 344  8.5  9.2 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 03 18 01 00 344  9.0 10.3 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 18 02 00 345  8.9  9.8 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 03 18 03 00 352  7.3  8.2 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 18 04 00 359  2.0  2.3 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 03 18 05 00   1  2.8  3.2 99.00 99.00 99.00 999 9999.0  10.0 999.0 999.0 99.0 99.00
2024 03 18 06 00  56  1.7  1.8 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 03 18 07 00  41  2.3  3.0 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 18 08 00  65  2.4  2.7 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 03 18 09 00  70  1.6  2.0 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 03 18 10 00  67  1.2  1.8 99.00 99.00 99.00 999 9999.0   7.9 999.0 999.0 99.0 99.00
2024 03 18 11 00  86  2.1  2.9 99.00 99.00 99.00 999 9999.0   7.4 999.0 999.0 99.0 99.00
2024 03 18 12 00  93  2.5  3.5 99.00 99.00 99.00 999 9999.0   6.7 999.0 999.0 99.0 99.00
2024 03 18 13 00  91  1.7  2.3 99.00 99.00 99.00 999 9999.0   6.5 999.0 999.0 99.0 99.00
2024 03 18 14 00  79  1.2  1.6 99.00 99.00 99.00 999 9999.0   6.9 999.0 999.0 99.0 99.00
2024 03 18 15 00  81  2.4  2.9 99.00 99.00 99.00 999 9999.0   6.3 999.0 999.0 99.0 99.00
2024 03 18 16 00  84  1.4  1.7 99.00 99.00 99.00 999 9999.0   6.8 999.0 999.0 99.0 99.00
2024 03 18 17 00  73  1.8  2.4 99.00 99.00 99.00 999 9999.0   7.7 999.0 999.0 99.0 99.00
2024 03 18 18 00 348  2.0  2.7 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 18 19 00 344  6.0  7.3 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 18 20 00 342  7.2  8.3 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 18 21 00 341  6.5  7.5 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 18 22 00 330  7.8  8.6 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 03 18 23 00 337  7.8  8.5 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 03 19 00 00 324  5.5  6.3 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 03 19 01 00 341  5.6  6.6 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 19 02 00 338  4.9  5.8 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 19 03 00 341  4.1  5.3 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 03 19 04 00 348  2.4  3.0 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 19 05 00  60  2.2  2.4 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 19 06 00 100  0.6  0.8 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 19 07 00 335  2.1  2.5 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 19 08 00 356  1.5  2.1 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 19 09 00 333  1.5  2.6 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 19 10 00 355  0.4  1.0 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 19 11 00 280  1.4  2.0 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 19 12 00 285  1.5  2.0 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 03 19 13 00  13  1.0  1.6 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 03 19 14 00 278  1.2  1.8 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 19 15 00 291  1.2  1.5 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 19 16 00 252  1.7  2.8 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 19 17 00 269  2.8  3.2 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 03 19 18 00 296  2.8  3.6 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 03 19 19 00 277  2.7  3.0 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 03 19 20 00 276  3.0  3.8 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 03 19 21 00 309  0.3  0.7 99.00 99.00 99.00 999 9999.0   8.9 999.0 999.0 99.0 99.00
2024 03 19 22 00 312  1.5  2.0 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 19 23 00 281  1.6  2.2 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 20 00 00 315  0.2  0.9 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 20 01 00   0  0.0  0.0 99.00 99.00 99.00 999 9999.0   9.0 999.0 999.0 99.0 99.00
2024 03 20 02 00 333  0.9  1.3 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 03 20 03 00 159  0.6  0.9 99.00 99.00 99.00 999 9999.0   9.2 999.0 999.0 99.0 99.00
2024 03 20 04 00 207  4.7  5.5 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 20 05 00 180  3.4  3.8 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 20 06 00 191  3.7  5.0 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 20 07 00 209  3.4  4.2 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 20 08 00 243  2.3  3.0 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 20 09 00 188  3.9  5.1 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 03 20 10 00 223  6.0  7.3 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 20 11 00 239  3.0  3.5 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 20 12 00 220  4.2  5.1 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 20 13 00 199  2.6  3.1 99.00 99.00 99.00 999 9999.0   8.7 999.0 999.0 99.0 99.00
2024 03 20 14 00 159  1.2  1.4 99.00 99.00 99.00 999 9999.0   8.5 999.0 999.0 99.0 99.00
2024 03 20 15 00 126  1.6  2.0 99.00 99.00 99.00 999 9999.0   8.2 999.0 999.0 99.0 99.00
2024 03 20 16 00 119  1.8  2.3 99.00 99.00 99.00 999 9999.0   8.4 999.0 999.0 99.0 99.00
2024 03 20 17 00 152  2.2  3.1 99.00 99.00 99.00 999 9999.0   9.1 999.0 999.0 99.0 99.00
2024 03 20 18 00 177  3.2  4.1 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 03 20 19 00 177  2.0  2.8 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 03 20 20 00 186  3.9  4.7 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 03 20 21 00 192  7.9  9.2 99.00 99.00 99.00 999 9999.0   9.8 999.0 999.0 99.0 99.00
2024 03 20 22 00 183  7.6  9.4 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 20 23 00 194  8.6 10.6 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 03 21 00 00 198  7.6  8.6 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 03 21 01 00 210  9.2 11.3 99.00 99.00 99.00 999 9999.0   9.9 999.0 999.0 99.0 99.00
2024 03 21 02 00 183  7.9 10.0 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 03 21 03 00 158  4.3  5.2 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 21 04 00 172  6.5  8.7 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 03 21 05 00 188  9.1 11.3 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 03 21 06 00 189  9.6 11.0 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 03 21 07 00 190  7.6  8.6 99.00 99.00 99.00 999 9999.0  11.1 999.0 999.0 99.0 99.00
2024 03 21 08 00 182  7.9  9.3 99.00 99.00 99.00 999 9999.0  11.0 999.0 999.0 99.0 99.00
2024 03 21 09 00 178  5.3  6.2 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 03 21 10 00 177  4.9  6.0 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 03 21 11 00 180  4.3  5.6 99.00 99.00 99.00 999 9999.0  10.8 999.0 999.0 99.0 99.00
2024 03 21 12 00 135  1.9  2.6 99.00 99.00 99.00 999 9999.0  10.1 999.0 999.0 99.0 99.00
2024 03 21 13 00 115  2.1  2.6 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 21 14 00  89  2.1  2.6 99.00 99.00 99.00 999 9999.0   9.5 999.0 999.0 99.0 99.00
2024 03 21 15 00  86  2.0  2.5 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 21 16 00 135  2.3  3.1 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 03 21 17 00  95  2.2  2.9 99.00 99.00 99.00 999 9999.0  10.7 999.0 999.0 99.0 99.00
2024 03 21 18 00 187  8.0 10.2 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 03 21 19 00 198  9.9 11.8 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 03 21 20 00 190  8.5 10.6 99.00 99.00 99.00 999 9999.0  12.4 999.0 999.0 99.0 99.00
2024 03 21 21 00 190  7.9  9.4 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 03 21 22 00 188  7.3  8.3 99.00 99.00 99.00 999 9999.0  12.8 999.0 999.0 99.0 99.00
2024 03 21 23 00 188  7.1  9.2 99.00 99.00 99.00 999 9999.0  13.1 999.0 999.0 99.0 99.00
2024 03 22 00 00 189  6.6  8.5 99.00 99.00 99.00 999 9999.0  12.9 999.0 999.0 99.0 99.00
2024 03 22 01 00 187  7.3  8.4 99.00 99.00 99.00 999 9999.0  12.7 999.0 999.0 99.0 99.00
2024 03 22 02 00 195  6.0  6.9 99.00 99.00 99.00 999 9999.0  12.2 999.0 999.0 99.0 99.00
2024 03 22 03 00 181  4.1  5.0 99.00 99.00 99.00 999 9999.0  11.9 999.0 999.0 99.0 99.00
2024 03 22 04 00 119  1.1  1.3 99.00 99.00 99.00 999 9999.0  11.6 999.0 999.0 99.0 99.00
2024 03 22 05 00  83  1.8  2.1 99.00 99.00 99.00 999 9999.0  11.4 999.0 999.0 99.0 99.00
2024 03 22 06 00 100  2.1  3.0 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 03 22 07 00 119  1.7  2.0 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 03 22 08 00  72  1.3  1.7 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 03 22 09 00  78  0.1  0.5 99.00 99.00 99.00 999 9999.0   9.7 999.0 999.0 99.0 99.00
2024 03 22 10 00  91  2.7  3.8 99.00 99.00 99.00 999 9999.0   9.3 999.0 999.0 99.0 99.00
2024 03 22 11 00 203  1.1  2.1 99.00 99.00 99.00 999 9999.0   9.4 999.0 999.0 99.0 99.00
2024 03 22 12 00  94  3.9  5.4 99.00 99.00 99.00 999 9999.0   9.6 999.0 999.0 99.0 99.00
2024 03 22 13 00  90  5.0  6.8 99.00 99.00 99.00 999 9999.0  10.2 999.0 999.0 99.0 99.00
2024 03 22 14 00  91  0.7  1.6 99.00 99.00 99.00 999 9999.0  10.3 999.0 999.0 99.0 99.00
2024 03 22 15 00 116  2.5  3.4 99.00 99.00 99.00 999 9999.0  10.4 999.0 999.0 99.0 99.00
2024 03 22 16 00 237  1.1  1.5 99.00 99.00 99.00 999 9999.0  10.6 999.0 999.0 99.0 99.00
2024 03 22 17 00 105  2.3  2.8 99.00 99.00 99.00 999 9999.0  10.9 999.0 999.0 99.0 99.00
2024 03 22 18 00 118  2.1  2.8 99.00 99.00 99.00 999 9999.0  11.2 999.0 999.0 99.0 99.00
2024 03 22 19 00 128  2.2  3.3 99.00 99.00 99.00 999 9999.0  11.7 999.0 999.0 99.0 99.00
2024 03 22 20 00 115  1.6  2.6 99.00 99.00 99.00 999 9999.0  12.1 999.0 999.0 99.0 99.00
